Departamento,Provincia,Distrito,2014,2015,2016
PUNO,AZANGARO,JOSE DOMINGO CHOQUEHUANCA,93.63425925925925,99.88425925925925,92.70833333333334
AYACUCHO,CANGALLO,LOS MOROCHUCOS,95.11255924170617,99.31872037914692,96.09004739336493
AYACUCHO,VILCAS HUAMAN,VISCHONGO,94.52433628318585,99.0320796460177,93.91592920353983
AYACUCHO,CANGALLO,CHUSCHI,96.96584302325581,99.3640988372093,89.68023255813954
AMAZONAS,UTCUBAMBA,BAGUA GRANDE,30.229377104377104,26.672979797979796,25.820707070707073
PASCO,DANIEL ALCIDES CARRION,VILCABAMBA,98.21428571428571,98.125,98.21428571428571
PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,88.314332247557,88.54845276872965,84.05824870664878
PASCO,OXAPAMPA,OXAPAMPA,33.452529948149476,33.43465045592705,34.4180225281602
PASCO,OXAPAMPA,VILLA RICA,6.011730205278592,6.277492668621701,6.29636018630326
PASCO,OXAPAMPA,HUANCABAMBA,70.40598290598291,69.31875314228255,73.26546003016591
PASCO,OXAPAMPA,POZUZO,31.342689360007963,30.198069075345874,31.621379516273514
LIMA,HUAURA,HUALMAY,25.0,25.0,25.0
LIMA,YAUYOS,CACRA,76.13304093567251,77.3391812865497,72.80701754385966
LIMA,CANTA,HUAROS,92.39232209737828,94.00749063670412,88.01498127340824
UCAYALI,CORONEL PORTILLO,CAMPOVERDE,0.0,0.0,0.0
UCAYALI,CORONEL PORTILLO,NUEVA REQUENA,0.0,0.0,0.0
AMAZONAS,BAGUA,COPALLIN,2.5316455696202533,2.2151898734177213,2.278481012658228
AREQUIPA,CARAVELI,LOMAS,0.0,0.0,0.0
AREQUIPA,CARAVELI,YAUCA,2.270577105014191,1.9867549668874174,1.7975402081362346
AREQUIPA,CASTILLA,APLAO,49.08392950619438,38.54475658698308,44.25056709125807
AREQUIPA,CASTILLA,HUANCARQUI,41.637442676018345,38.57566765578635,34.08416509306717
CAJAMARCA,SAN MIGUEL,SAN GREGORIO,25.369094488188974,25.74803149606299,18.996062992125985
LAMBAYEQUE,CHICLAYO,ETEN,0.0,0.0,0.0
LAMBAYEQUE,CHICLAYO,SANTA ROSA,0.0,0.0,0.0
LIMA,OYON,CAUJUL,88.06201550387597,87.93604651162791,88.68217054263566
LIMA,BARRANCA,PARAMONGA,2.318840579710145,2.1376811594202896,2.318840579710145
LIMA,BARRANCA,SUPE,39.65287049399199,48.598130841121495,49.34579439252336
LIMA,BARRANCA,SUPE PUERTO,92.3076923076923,92.3076923076923,92.3076923076923
ANCASH,BOLOGNESI,ABELARDO PARDO LEZAMETA,32.16783216783217,30.76923076923077,29.545454545454547
ANCASH,BOLOGNESI,COLQUIOC,1.8077601410934743,1.9345238095238095,1.984126984126984
ANCASH,BOLOGNESI,MANGAS,83.91990291262135,80.15776699029125,78.3373786407767
ANCASH,HUARAZ,INDEPENDENCIA,92.38839285714285,93.45982142857143,87.67857142857143
ANCASH,ANTONIO RAYMONDI,MIRGAS,91.83035714285714,98.48214285714286,88.92857142857142
ANCASH,CORONGO,CORONGO,88.34325396825396,91.12103174603175,80.62558356676004
AREQUIPA,CAYLLOMA,COPORAQUE,70.35460992907801,75.2482269503546,71.44026186579379
AREQUIPA,CAYLLOMA,HUAMBO,70.51388888888889,76.07142857142857,66.66666666666666
AREQUIPA,CAYLLOMA,LARI,10.747456877487839,11.434468524251805,11.351909184726521
AREQUIPA,LA UNION,COTAHUASI,79.38775510204081,84.38775510204081,79.72527472527473
AREQUIPA,LA UNION,TOMEPAMPA,89.41798941798942,91.02880658436214,86.6096866096866
AREQUIPA,AREQUIPA,QUEQUEÑA,46.2962962962963,52.72727272727272,36.0
AREQUIPA,AREQUIPA,SAN JUAN DE TARUCANI,0.5958291956305859,0.6672045680238331,0.5991393578285336
AREQUIPA,AREQUIPA,SANTA ISABEL DE SIGUAS,21.21212121212121,21.038961038961038,17.792207792207794
AREQUIPA,AREQUIPA,SOCABAYA,29.87012987012987,40.909090909090914,25.0
AREQUIPA,CAMANA,JOSE MARIA QUIMPER,7.6923076923076925,7.6923076923076925,7.6923076923076925
AREQUIPA,CAMANA,MARIANO NICOLAS VALCARCEL,88.55291576673866,77.38352360382598,85.88912886969042
AREQUIPA,CAMANA,MARISCAL CACERES,65.19461077844312,49.12674650698603,55.55555555555556
AREQUIPA,CAMANA,OCOÑA,17.711914641375223,14.795494961470066,17.081604426002766
AREQUIPA,CARAVELI,ACARI,58.620046620046615,57.11794871794872,48.41025641025641
CUSCO,CUSCO,WANCHAQ,50.0,50.0,50.0
AREQUIPA,AREQUIPA,PAUCARPATA,87.5,87.5,73.33333333333333
AREQUIPA,ISLAY,ISLAY,4.207119741100324,4.207119741100324,3.6893203883495143
AYACUCHO,HUANTA,UCHURACCAY,96.58018867924528,94.22169811320755,76.08213096559379
CUSCO,LA CONVENCION,INKAWASI,88.17075419509497,87.64521482574222,89.05587313295224
CUSCO,LA CONVENCION,VILLA VIRGEN,84.71234647705236,84.84162895927602,86.94246929541048
APURIMAC,CHINCHEROS,CHINCHEROS,93.91741071428571,89.0625,83.98109243697479
PIURA,HUANCABAMBA,HUANCABAMBA,73.46379647749511,69.09980430528375,67.54337899543378
PIURA,MORROPON,LA MATANZA,0.0,0.0,0.0
PIURA,PIURA,CATACAOS,0.0,0.0,0.0
PIURA,PIURA,PIURA,0.0,0.0,0.0
PIURA,AYABACA,PACAIPAMPA,57.812782907839946,49.66624419095902,44.375792141951834
PIURA,AYABACA,FRIAS,37.80569514237856,36.93467336683417,35.99246231155779
PIURA,SULLANA,IGNACIO ESCUDERO,0.0,0.0,0.0
PIURA,AYABACA,LAGUNAS,56.755424063116365,50.29585798816568,41.83760683760684
PIURA,PIURA,LAS LOMAS,0.0,0.0,0.0
PIURA,AYABACA,AYABACA,39.88912872841444,35.655416012558874,33.02099686028257
PIURA,AYABACA,SUYO,0.0,0.0,0.0
PIURA,TALARA,PARIÑAS,0.0,0.0,0.0
PIURA,TALARA,LOBITOS,0.0,0.0,0.0
PIURA,TALARA,MANCORA,0.0,0.0,0.0
AYACUCHO,HUANTA,CHACA,90.83806818181817,90.625,82.12121212121211
HUANUCO,LEONCIO PRADO,CASTILLO GRANDE,0.0,0.0,0.0
CUSCO,LA CONVENCION,ECHARATE,0.11377858686995107,0.11306747070201388,0.11244001525971636
UCAYALI,ATALAYA,SEPAHUA,0.0,0.0,0.0
HUANUCO,LEONCIO PRADO,PUEBLO NUEVO,0.0,0.0,0.0
AREQUIPA,CAYLLOMA,ACHOMA,25.700280112044815,26.884531590413946,26.606753812636164
AREQUIPA,AREQUIPA,CHIGUATA,77.50702905342081,83.14829500396512,74.95704467353951
AREQUIPA,AREQUIPA,LA JOYA,60.71428571428571,53.352769679300295,71.56462585034014
PUNO,EL COLLAO,CAPAZO,0.9954751131221719,1.0180995475113122,1.0093978419770275
PUNO,CHUCUITO,PISACOMA,75.49261083743842,79.54895320197043,74.61294862772695
PUNO,YUNGUYO,ANAPIA,86.69554455445545,92.07920792079209,89.70297029702971
PUNO,CHUCUITO,JULI,96.99848024316108,97.11246200607903,85.07788753799392
PUNO,LAMPA,LAMPA,99.2693345323741,99.23561151079137,99.2468525179856
PUNO,HUANCANE,TARACO,63.764880952380956,66.07142857142857,63.8095238095238
PUNO,AZANGARO,SAMAN,45.38690476190476,48.214285714285715,47.77777777777778
PUNO,PUNO,PUNO,92.86404639175258,95.87628865979381,90.15463917525773
PUNO,PUNO,PAUCARCOLLA,93.36472602739725,95.2054794520548,92.14611872146119
PUNO,PUNO,VILQUE,96.10339506172839,97.64660493827161,96.46090534979423
PUNO,PUNO,AMANTANI,58.333333333333336,58.333333333333336,57.22222222222222
PUNO,SAN ROMAN,CABANILLAS,21.200750469043154,21.200750469043154,20.221622889305817
PUNO,MOHO,TILALI,82.97872340425532,79.38829787234043,77.6595744680851
PUNO,LAMPA,CABANILLA,100.0,100.0,97.10791925465838
PUNO,SAN ROMAN,JULIACA,84.56973293768546,84.56973293768546,83.16023738872403
PUNO,AZANGARO,ARAPA,92.51730103806229,97.36159169550173,89.74913494809688
PUNO,LAMPA,OCUVIRI,2.4226110363391657,2.4226110363391657,2.4226110363391657
PUNO,SAN ANTONIO DE PUTINA,QUILCAPUNCU,94.53302961275627,94.53302961275627,94.21981776765375
PUNO,MELGAR,AYAVIRI,96.09284051222352,100.0,99.31606519208381
PUNO,AZANGARO,MUÑANI,56.80007587253414,57.056145675265554,56.01289833080425
PUNO,MELGAR,ORURILLO,95.58383233532935,98.50299401197606,97.79191616766467
PUNO,SANDIA,PATAMBUCO,84.05063291139241,85.71854058078928,79.70215934475056
PUNO,MELGAR,NUÑOA,90.90662323561347,91.04234527687296,89.06240020438143
PUNO,SANDIA,SANDIA,89.54248366013073,89.27099044746105,87.3001508295626
PUNO,SANDIA,QUIACA,97.37318840579711,97.02898550724638,91.1413043478261
PUNO,CARABAYA,AJOYANI,100.0,100.0,99.1748595505618
PUNO,SANDIA,ALTO INAMBARI,5.419984587721551,5.551310043668122,5.431222707423581
PUNO,CARABAYA,OLLACHEA,92.2197933227345,92.73648648648648,95.47893481717011
ANCASH,PALLASCA,PAMPAS,87.22451790633609,93.4573002754821,86.91460055096418
ANCASH,PALLASCA,SANTA ROSA,38.40336134453782,36.607142857142854,32.324929971988794
ANCASH,POMABAMBA,PAROBAMBA,83.66425992779783,85.24368231046931,78.33935018050542
HUANUCO,HUAMALIES,SINGA,93.18181818181817,95.45454545454545,90.3409090909091
HUANUCO,LEONCIO PRADO,RUPA-RUPA,0.0,0.0,0.0
HUANUCO,DOS DE MAYO,MARIAS,57.60266370699223,58.26859045504994,56.94783573806881
HUANUCO,HUAMALIES,JACAS GRANDE,93.99038461538461,96.94368131868131,88.5585003232062
HUANUCO,LEONCIO PRADO,DANIEL ALOMIA ROBLES,0.17331022530329288,0.17331022530329288,0.17331022530329288
HUANUCO,HUAMALIES,ARANCAY,97.83163265306123,96.74744897959184,92.97719087635053
HUANUCO,AMBO,AMBO,91.70437405731523,94.97863247863248,92.73504273504274
HUANUCO,AMBO,CAYNA,99.66856060606061,92.95900178253119,94.5187165775401
HUANUCO,PUERTO INCA,TOURNAVISTA,0.0,0.0,0.0
JUNIN,CHANCHAMAYO,PERENE,0.8136696501220505,0.7567127746135069,0.8136696501220505
JUNIN,CHANCHAMAYO,PICHANAQUI,0.7751937984496124,0.7135306553911205,0.7388565891472868
JUNIN,CHANCHAMAYO,SAN LUIS DE SHUARO,1.8055555555555554,1.7500000000000002,1.8124999999999998
LIMA,HUAURA,LEONCIO PRADO,75.36351165980795,74.33127572016461,70.98765432098766
LIMA,YAUYOS,YAUYOS,57.110507246376805,61.0733695652174,54.75543478260869
LIMA,YAUYOS,ALIS,96.49122807017544,96.49122807017544,94.73684210526315
ANCASH,CASMA,CASMA,0.5396586345381527,0.5306942053930006,0.5800981704596163
ANCASH,CASMA,BUENA VISTA ALTA,0.7364787111622554,0.713463751438435,0.6674338319907941
ANCASH,OCROS,SAN PEDRO,12.984054669703873,9.274324764074194,11.17925354827405
ANCASH,RECUAY,COTAPARACO,94.22743055555556,94.57465277777779,99.02777777777779
ANCASH,YUNGAY,YUNGAY,92.44444444444444,92.69444444444444,82.24836601307189
ANCASH,YUNGAY,CASCAPARA,70.12061403508771,77.5062656641604,73.49624060150376
ANCASH,HUARAZ,COLCABAMBA,59.29878048780488,56.25,49.64131994261119
ANCASH,CARLOS FERMIN FITZCARRALD,SAN NICOLAS,87.35549132947978,86.95809248554913,78.6849710982659
ANCASH,HUAYLAS,YURACMARCA,81.82565789473685,85.54002192982456,74.62590299277606
ANCASH,MARISCAL LUZURIAGA,CASCA,94.35483870967742,99.39516129032258,99.03225806451613
ANCASH,MARISCAL LUZURIAGA,LLAMA,92.3076923076923,93.42948717948718,90.25641025641026
ANCASH,PALLASCA,BOLOGNESI,71.36194029850746,65.20522388059702,59.20398009950249
ANCASH,HUARI,HUARI,60.09469696969697,61.02272727272727,55.833333333333336
ANCASH,HUARI,CHAVIN DE HUANTAR,97.35991379310344,98.86853448275862,96.71336206896551
ANCASH,HUARI,HUACACHI,95.86267605633803,95.77464788732394,87.5
ANCASH,HUARI,HUACCHIS,91.69921875,92.48046875,89.55078125
ANCASH,HUARI,HUACHIS,98.63911290322581,97.22782258064517,95.36290322580645
ANCASH,OCROS,CONGAS,89.5970695970696,89.30402930402931,86.73469387755102
ANCASH,PALLASCA,HUACASCHUQUE,92.61363636363636,94.88636363636364,94.88636363636364
ANCASH,PALLASCA,LACABAMBA,88.34134615384616,95.67307692307693,89.0625
ANCASH,POMABAMBA,QUINUABAMBA,82.17975206611571,85.43388429752066,78.82231404958677
ANCASH,SANTA,CACERES DEL PERU,51.45697167755991,55.020254629629626,49.16938997821351
ANCASH,SANTA,MACATE,40.94650205761317,41.72113289760348,37.88428951827645
ANCASH,SIHUAS,SIHUAS,85.30405405405406,90.03378378378379,87.74774774774775
ANCASH,SIHUAS,CASHAPAMPA,93.64035087719299,93.0921052631579,92.87280701754386
ANCASH,SIHUAS,CHINGALPO,87.02544847726324,87.98498122653316,85.89904046725073
ANCASH,SIHUAS,QUICHES,76.47058823529412,75.08369201339072,72.59684361549498
LIMA,CAJATAMBO,HUANCAPON,76.74931129476585,76.19834710743801,67.93388429752066
LIMA,CAJATAMBO,MANAS,62.62106537530266,59.261501210653755,59.38722294654498
LIMA,HUAURA,CHECRAS,86.52068126520682,84.16970802919708,79.97262773722628
LIMA,HUAURA,SANTA LEONOR,86.6786858974359,96.875,96.77483974358975
LIMA,CAJATAMBO,CAJATAMBO,94.46902654867256,93.95741150442478,92.15984513274337
LIMA,CAJATAMBO,COPA,89.01627218934911,88.05473372781066,86.79733727810651
LA LIBERTAD,TRUJILLO,EL PORVENIR,0.0,0.0,0.0
CAJAMARCA,CUTERVO,SAN JUAN DE CUTERVO,9.110169491525424,8.813559322033898,9.004237288135593
CAJAMARCA,CUTERVO,SAN LUIS DE LUCMA,56.67372881355932,50.42372881355932,51.80084745762712
CAJAMARCA,CUTERVO,SOCOTA,85.58467741935483,71.82163187855788,81.40120967741935
CAJAMARCA,CHOTA,CHIMBAN,54.285714285714285,60.64425770308123,53.84615384615385
CAJAMARCA,CHOTA,LAJAS,89.6045918367347,81.88775510204081,83.22704081632652
CAJAMARCA,CHOTA,PION,56.57817109144543,63.7905604719764,56.97753573859769
CAJAMARCA,SANTA CRUZ,SANTA CRUZ,61.839080459770116,64.86042692939245,64.272030651341
CAJAMARCA,SAN IGNACIO,SAN IGNACIO,0.9927453226422298,1.0309278350515463,1.0309278350515463
CAJAMARCA,JAEN,SAN JOSE DEL ALTO,0.24330900243309003,0.24330900243309003,0.24330900243309003
CAJAMARCA,JAEN,CHONTALI,14.735132940937689,12.949056220824032,11.345646437994723
TUMBES,TUMBES,CORRALES,0.0,0.0,0.0
TUMBES,CONTRALMIRANTE VILLAR,CANOAS DE PUNTA SAL,0.0,0.0,0.0
TUMBES,ZARUMILLA,ZARUMILLA,0.0,0.0,0.0
CAJAMARCA,CELENDIN,CELENDIN,66.57672243209211,64.75984889368591,63.95035078251484
CAJAMARCA,CUTERVO,CUTERVO,80.2659069325736,66.39957264957265,71.36752136752136
CAJAMARCA,CUTERVO,QUEROCOTILLO,20.505742049469966,19.556095406360424,19.20598628143837
CAJAMARCA,HUALGAYOC,BAMBAMARCA,23.739837398373982,20.867208672086722,21.28274616079494
CAJAMARCA,CHOTA,CHOTA,89.54954954954954,80.68693693693693,81.58783783783784
CAJAMARCA,CHOTA,CHADIN,72.20125786163521,56.60377358490566,59.66981132075472
CAJAMARCA,CHOTA,CONCHAN,88.54838709677419,74.49596774193549,79.23387096774194
CAJAMARCA,SANTA CRUZ,NINABAMBA,94.51530612244898,88.9030612244898,82.71308523409364
LIMA,LIMA,LURIGANCHO,56.282722513089,47.05497382198953,53.403141361256544
LIMA,LIMA,SAN BORJA,11.11111111111111,11.11111111111111,11.11111111111111
LIMA,LIMA,SAN MIGUEL,0.0,0.0,0.0
LIMA,LIMA,RIMAC,0.0,0.0,0.0
LIMA,LIMA,INDEPENDENCIA,0.0,0.0,0.0
LIMA,LIMA,SAN ISIDRO,0.0,0.0,0.0
LIMA,LIMA,BARRANCO,0.0,0.0,0.0
AYACUCHO,HUAMANGA,ANDRES AVELINO CACERES DORREGARAY,91.96428571428571,100.0,100.0
JUNIN,YAULI,MOROCOCHA,7.0908071748878925,7.174887892376682,7.174887892376682
HUANUCO,HUANUCO,HUANUCO,84.22897196261682,80.66588785046729,78.44969763606377
HUANUCO,HUANUCO,CHURUBAMBA,84.33257918552036,83.63970588235294,84.16289592760181
HUANUCO,HUANUCO,SAN PEDRO DE CHAULAN,100.0,99.634009009009,96.48085585585585
HUANUCO,HUANUCO,YACUS,100.0,99.79508196721312,95.90163934426229
HUANUCO,DOS DE MAYO,CHUQUIS,98.4623015873016,98.66071428571429,96.27976190476191
HUANUCO,PACHITEA,PANAO,91.78939941793809,90.9515830320134,94.14410441837904
HUANUCO,YAROWILCA,CHACABAMBA,100.0,100.0,98.75
HUANUCO,YAROWILCA,PAMPAMARCA,100.0,100.0,95.0
HUANUCO,LAURICOCHA,QUEROPALCA,96.81712962962963,99.94212962962963,99.82638888888889
HUANUCO,LAURICOCHA,SAN FRANCISCO DE ASIS,100.0,99.91319444444444,100.0
HUANUCO,PACHITEA,CHAGLLA,47.635267915629505,46.94091445041268,47.64181842001834
HUANUCO,HUANUCO,SANTA MARIA DEL VALLE,94.9239417989418,93.00595238095238,89.54248366013073
HUANUCO,DOS DE MAYO,SILLAPATA,100.0,100.0,94.7261663286004
HUANUCO,PACHITEA,UMARI,94.42307692307692,90.09615384615385,86.87782805429865
HUANUCO,LAURICOCHA,BAÑOS,99.60443037974683,100.0,100.0
HUANUCO,LAURICOCHA,RONDOS,100.0,100.0,93.99337199668601
HUANUCO,HUAMALIES,MONZON,0.9831460674157303,0.9291270527225584,0.904977375565611
HUANUCO,HUAMALIES,PUNCHAO,97.77777777777777,97.72727272727273,93.18181818181817
HUANUCO,HUAMALIES,PUÑOS,95.60185185185185,98.14814814814815,95.21604938271605
HUANUCO,HUAMALIES,TANTAMAYO,92.34307359307358,93.0465367965368,86.8856633562516
HUANUCO,HUACAYBAMBA,HUACAYBAMBA,91.73960612691467,89.32938602136697,88.53134251512421
HUANUCO,PUERTO INCA,HONORIA,0.0,0.0,0.0
JUNIN,JUNIN,ULCUMAYO,88.72653986648193,88.85879833732207,86.4907419070412
HUANUCO,PUERTO INCA,YUYAPICHIS,0.0,0.0,0.0
LORETO,UCAYALI,CONTAMANA,0.0,0.0,0.0
LORETO,UCAYALI,PADRE MARQUEZ,0.0,0.0,0.0
SAN MARTIN,PICOTA,CASPISAPA,0.0,0.0,0.0
APURIMAC,COTABAMBAS,COTABAMBAS,87.61722080136403,88.51236146632566,92.51918158567774
APURIMAC,CHINCHEROS,URANMARCA,93.39440694310511,98.51434426229508,92.71938283510124
APURIMAC,ANDAHUAYLAS,SANTA MARIA DE CHICMO,93.42830882352942,99.21875,91.31433823529412
APURIMAC,ABANCAY,TAMBURCO,91.44385026737967,91.97860962566845,91.44385026737967
CUSCO,CHUMBIVILCAS,CAPACMARCA,99.23986486486487,99.07094594594594,97.56226815050344
CUSCO,CHUMBIVILCAS,CHAMACA,99.04964221824687,99.10554561717353,95.91707881721561
CUSCO,CANAS,LAYO,98.81944444444444,98.88888888888889,97.25490196078431
CUSCO,CANCHIS,CHECACUPE,42.84119897959184,42.857142857142854,42.39195678271309
CUSCO,ACOMAYO,POMACANCHI,99.66517857142857,100.0,95.87710084033614
AYACUCHO,LUCANAS,LEONCIO PRADO,61.84613031508106,68.401142041399,53.686142551238916
AYACUCHO,PAUCAR DEL SARA SARA,CORCULLA,58.429118773946364,58.267020335985855,57.26227795193313
AYACUCHO,PAUCAR DEL SARA SARA,PAUSA,39.8062015503876,38.604651162790695,37.67441860465116
AYACUCHO,PARINACOCHAS,PUYUSCA,72.10442618605883,76.30179344465058,79.48361162646876
AYACUCHO,PAUCAR DEL SARA SARA,OYOLO,76.3795045045045,82.19782282282281,76.31631631631632
AYACUCHO,PAUCAR DEL SARA SARA,COLTA,73.01587301587301,77.26017943409248,73.69007803790413
AYACUCHO,PARINACOCHAS,CHUMPI,82.92626728110599,84.21505376344086,77.54342431761788
AYACUCHO,PARINACOCHAS,SAN FRANCISCO DE RAVACAYCO,70.5925925925926,76.07407407407408,74.68253968253968
AYACUCHO,LUCANAS,CHAVIÑA,77.64832793959008,81.63430420711974,74.01756819232548
AYACUCHO,HUANCA SANCOS,SACSAMARCA,90.7937616387337,98.8943202979516,89.53677839851024
LIMA,HUARAL,PACARAOS,94.32270916334662,97.90836653386454,90.88352472463089
LIMA,YAUYOS,ALLAUCA,54.49074074074074,55.15046296296296,52.9431216931217
LIMA,YAUYOS,HUAÑEC,89.86486486486487,91.8918918918919,86.66666666666667
LIMA,YAUYOS,MADEAN,87.89970930232558,97.12936046511628,89.34108527131784
LIMA,YAUYOS,QUINCHES,90.38461538461539,91.14010989010988,86.15384615384616
LIMA,YAUYOS,TAURIPAMPA,49.82993197278912,50.63775510204081,46.11273080660836
CALLAO,CALLAO,LA PUNTA,0.0,0.0,0.0
ICA,CHINCHA,CHINCHA ALTA,2.6881720430107525,2.6881720430107525,2.6881720430107525
JUNIN,HUANCAYO,EL TAMBO,100.0,100.0,100.0
LIMA,LIMA,PUENTE PIEDRA,0.0,0.0,0.0
LIMA,LIMA,SAN MARTIN DE PORRES,0.0,0.0,0.0
LIMA,LIMA,COMAS,42.5,42.5,42.5
LIMA,LIMA,LA MOLINA,100.0,100.0,100.0
ANCASH,CORONGO,YUPAN,77.32919254658384,67.30072463768117,60.48309178743961
ANCASH,OCROS,COCHAS,21.774193548387096,12.568077084206116,19.312945119396733
CAJAMARCA,CONTUMAZA,CUPISNIQUE,34.75409836065574,29.972677595628415,23.0327868852459
ANCASH,AIJA,SUCCHA,89.375,85.546875,88.64583333333333
ANCASH,HUARI,RAPAYAN,93.59243697478992,93.96008403361344,91.91176470588235
ANCASH,HUARMEY,CULEBRAS,0.5758157389635317,0.5758157389635317,0.5758157389635317
ANCASH,HUARMEY,HUAYAN,51.449275362318836,48.84057971014493,46.08695652173913
ANCASH,HUAYLAS,CARAZ,85.77261306532662,85.61557788944724,76.53894472361809
ANCASH,AIJA,LA MERCED,86.82170542635659,93.07170542635659,95.29715762273902
ANCASH,ANTONIO RAYMONDI,ACZO,50.76754385964912,48.90350877192983,44.73684210526316
ANCASH,ANTONIO RAYMONDI,CHACCHO,44.26229508196721,44.4672131147541,42.73224043715847
ANCASH,CARHUAZ,CARHUAZ,77.83385093167702,77.25155279503106,75.44513457556936
ANCASH,CARHUAZ,ATAQUERO,27.692307692307693,28.754578754578752,28.205128205128204
ANCASH,CARHUAZ,MARCARA,93.0222602739726,95.16267123287672,86.98630136986301
ANCASH,CARHUAZ,PARIAHUANCA,94.07407407407408,85.41666666666666,90.47619047619048
ANCASH,HUARAZ,HUARAZ,88.29674220963173,92.03257790368272,86.79178470254958
ANCASH,HUARAZ,HUANCHAY,69.86666666666666,65.42857142857143,66.17142857142856
ANCASH,HUARAZ,PARIACOTO,58.6436170212766,57.26950354609929,53.98936170212766
ANCASH,HUARAZ,TARICA,99.61340206185567,99.22680412371135,91.04381443298969
JUNIN,CONCEPCION,MATAHUASI,99.3421052631579,99.67105263157895,100.0
JUNIN,CONCEPCION,SANTA ROSA DE OCOPA,100.0,100.0,100.0
JUNIN,JAUJA,PACCHA,98.83333333333333,100.0,99.16666666666667
JUNIN,JAUJA,APATA,84.81222997673645,84.8786972416085,85.46028580923894
JUNIN,JAUJA,MUQUIYAUYO,99.67105263157895,100.0,98.68421052631578
JUNIN,JAUJA,EL MANTARO,100.0,100.0,100.0
JUNIN,JAUJA,HUAMALI,100.0,100.0,100.0
JUNIN,JAUJA,ATAURA,100.0,100.0,100.0
JUNIN,JAUJA,LLOCLLAPAMPA,98.94662921348315,99.08707865168539,96.91011235955057
JUNIN,JAUJA,HUERTAS,100.0,100.0,100.0
JUNIN,JAUJA,JULCAN,100.0,100.0,100.0
JUNIN,JAUJA,PACA,100.0,100.0,94.98910675381264
JUNIN,JAUJA,YAULI,100.0,100.0,94.79638009049773
JUNIN,JAUJA,TUNAN MARCA,100.0,100.0,94.33551198257081
JUNIN,YAULI,HUAY-HUAY,99.37888198757764,99.37888198757764,98.91304347826086
JUNIN,YAULI,LA OROYA,98.68210862619809,99.88019169329073,96.36581469648561
JUNIN,TARMA,HUARICOLCA,99.9543795620438,99.68065693430657,98.31204379562044
JUNIN,SATIPO,PAMPA HERMOSA,46.52271034996277,46.6120625465376,47.41623231571109
JUNIN,TARMA,TAPO,98.72237569060773,98.20441988950276,91.84270393240169
JUNIN,SATIPO,COVIRIALI,0.0,0.0,0.0
JUNIN,YAULI,MARCAPOMACOCHA,1.364256480218281,1.364256480218281,1.364256480218281
JUNIN,JUNIN,JUNIN,89.65220385674931,90.22038567493112,87.95626721763085
LIMA,CAÑETE,IMPERIAL,77.40863787375415,58.91472868217055,60.46511627906976
LIMA,CAÑETE,SANTA CRUZ DE FLORES,1.282051282051282,1.282051282051282,1.282051282051282
LIMA,HUAROCHIRI,CARAMPOMA,96.32161458333334,96.54947916666666,95.60546875
LIMA,HUAROCHIRI,CHICLA,94.7704081632653,94.83418367346938,94.10076530612244
LIMA,HUAROCHIRI,HUACHUPAMPA,85.9126984126984,92.36111111111111,83.33333333333334
LIMA,LIMA,PACHACAMAC,51.60256410256411,49.002849002849004,54.64743589743589
LIMA,LIMA,PUNTA HERMOSA,57.515751575157516,43.024302430243026,40.954095409540955
AYACUCHO,LUCANAS,SAN PEDRO,51.48423005565863,50.96320346320346,46.77822177822178
AYACUCHO,LUCANAS,PUQUIO,77.89591977869986,90.30947441217151,82.36053480866758
AYACUCHO,LUCANAS,OCAÑA,49.12378303198887,49.00904033379694,50.56167754359687
AYACUCHO,LUCANAS,CHIPAO,67.51160990712074,73.0392156862745,68.19401444788443
AYACUCHO,LUCANAS,SANTA ANA DE HUAYCAHUACHO,84.96621621621621,94.93243243243244,88.28828828828829
AYACUCHO,LUCANAS,AUCARA,79.26829268292683,97.0528455284553,89.33773712737127
AYACUCHO,SUCRE,SORAS,93.27083333333334,99.58333333333333,90.02083333333334
AYACUCHO,VICTOR FAJARDO,ASQUIPATA,86.88524590163934,92.21311475409836,92.34972677595628
AYACUCHO,VICTOR FAJARDO,APONGO,89.11713286713287,96.94055944055944,94.21911421911422
AYACUCHO,HUANCA SANCOS,SANTIAGO DE LUCANAMARCA,21.024816176470587,22.392003676470587,20.8984375
AYACUCHO,VICTOR FAJARDO,HUAYA,86.81640625,88.18359375,85.57291666666667
AYACUCHO,VICTOR FAJARDO,HUANCARAYLLA,72.97794117647058,73.80514705882352,71.61764705882354
AYACUCHO,VICTOR FAJARDO,COLCA,77.27272727272727,76.47727272727273,75.68181818181819
CUSCO,PARURO,PACCARITAMBO,90.60800790904597,96.21848739495799,93.67276322293623
CUSCO,PARURO,COLCHA,95.60381355932203,95.76271186440678,91.27617148554337
CUSCO,CANAS,CHECCA,100.0,100.0,99.11554120454863
CUSCO,CANAS,QUEHUE,99.23076923076923,99.23076923076923,99.23076923076923
CUSCO,CANCHIS,SICUANI,86.81318681318682,86.81318681318682,84.47532859297566
CUSCO,CANCHIS,COMBAPATA,99.95719178082192,100.0,99.35535858178888
CUSCO,CANCHIS,MARANGANI,72.87671232876713,72.87671232876713,71.57131345688961
CUSCO,CANCHIS,PITUMARCA,69.07894736842105,69.07894736842105,68.21465428276574
CUSCO,QUISPICANCHI,LUCRE,94.0,93.875,88.58823529411765
