Departamento,Provincia,Distrito,Promedio_Ponderado
MOQUEGUA,GENERAL SANCHEZ CERRO,YUNGA,92.77819548872179
MOQUEGUA,ILO,ILO,71.87078177727784
MOQUEGUA,ILO,EL ALGARROBAL,76.02203043379514
MOQUEGUA,ILO,PACOCHA,65.73775388291517
TACNA,TACNA,INCLAN,33.61119397419644
TACNA,TACNA,CORONEL GREGORIO ALBARRACIN LANCHIPA,80.69620253164557
TACNA,CANDARAVE,CAIRANI,69.24899446958271
TACNA,CANDARAVE,HUANUARA,79.125
TACNA,TARATA,TICACO,28.231336544250446
LA LIBERTAD,JULCAN,CALAMARCA,85.92085798816568
LA LIBERTAD,JULCAN,CARABAMBA,71.91626364087301
LA LIBERTAD,JULCAN,HUASO,66.24686629526462
LA LIBERTAD,PACASMAYO,PACASMAYO,0.0
LA LIBERTAD,PATAZ,TAYABAMBA,92.04457862281603
LA LIBERTAD,PATAZ,HUAYLILLAS,92.31392694063928
LA LIBERTAD,PATAZ,HUAYO,85.45509708737865
LA LIBERTAD,BOLIVAR,BAMBAMARCA,68.17748091603053
LA LIBERTAD,BOLIVAR,UCHUMARCA,88.3632596685083
LA LIBERTAD,OTUZCO,PARANDAY,84.01785714285714
LA LIBERTAD,OTUZCO,SINSICAP,45.34350064350065
LA LIBERTAD,TRUJILLO,LAREDO,19.11981566820277
LA LIBERTAD,SANCHEZ CARRION,COCHORCO,63.655213270142184
LA LIBERTAD,PATAZ,URPAY,83.39176829268294
LA LIBERTAD,SANCHEZ CARRION,MARCABAL,81.13489374807514
UCAYALI,PURUS,PURUS,0.0
UCAYALI,PADRE ABAD,PADRE ABAD,0.0
UCAYALI,PADRE ABAD,CURIMANA,0.0
UCAYALI,CORONEL PORTILLO,YARINACOCHA,0.0
CAJAMARCA,SAN MARCOS,ICHOCAN,18.3015873015873
CAJAMARCA,CAJAMARCA,ENCAÑADA,86.41617647058823
CAJAMARCA,CELENDIN,OXAMARCA,62.92860734037204
CAJAMARCA,CELENDIN,SOROCHUCO,80.66608996539793
LIMA,LIMA,CHORRILLOS,5.602678571428571
JUNIN,JAUJA,JAUJA,100.0
AREQUIPA,ISLAY,DEAN VALDIVIA,84.45614035087718
AREQUIPA,CAYLLOMA,CHIVAY,88.14074595355385
AREQUIPA,CAYLLOMA,CAYLLOMA,3.5123424369747904
AREQUIPA,LA UNION,SAYLA,34.72854418308964
AREQUIPA,CARAVELI,CARAVELI,44.52566674095536
AREQUIPA,CARAVELI,ATIQUIPA,55.18333333333334
AREQUIPA,CARAVELI,CHALA,53.96579030725372
AREQUIPA,CARAVELI,HUANUHUANU,75.36548223350253
PIURA,PAITA,ARENAL,0.0
PUNO,CHUCUITO,POMATA,90.75221238938053
PUNO,PUNO,PICHACANI,95.71137843704776
PUNO,PUNO,PLATERIA,89.3756038647343
ICA,ICA,PUEBLO NUEVO,0.0
AYACUCHO,HUANTA,LURICOCHA,43.75918079096046
AYACUCHO,LA MAR,SANTA ROSA,0.3067484662576687
AYACUCHO,HUANTA,LLOCHEGUA,0.5783383283383283
AYACUCHO,LA MAR,SAMUGARI,55.2922322775264
CUSCO,QUISPICANCHI,CCATCA,95.8765243902439
CUSCO,CUSCO,CUSCO,97.81715095676826
HUANCAVELICA,HUAYTARA,TAMBO,87.82842025699168
APURIMAC,GRAU,CURASCO,97.08069219066937
APURIMAC,GRAU,CURPAHUASI,90.47752180720198
APURIMAC,GRAU,HUAYLLATI,79.96216447744146
LORETO,MAYNAS,INDIANA,0.0
LORETO,MAYNAS,LAS AMAZONAS,0.0
LORETO,MAYNAS,NAPO,0.0
LORETO,ALTO AMAZONAS,JEBEROS,0.0
LORETO,ALTO AMAZONAS,TENIENTE CESAR LOPEZ ROJAS,0.0
LORETO,MAYNAS,PUNCHANA,0.0
LORETO,MAYNAS,SAN JUAN BAUTISTA,0.0
LORETO,DATEM DEL MARAÑON,ANDOAS,0.0
CAJAMARCA,JAEN,LAS PIRIAS,0.0
TACNA,CANDARAVE,QUILAHUANI,67.35478806907378
TACNA,TARATA,TARATA,2.5819631803567544
TACNA,TARATA,ESTIQUE-PAMPA,71.18444778362134
TACNA,TARATA,SITAJARA,43.96318211702827
TACNA,TARATA,SUSAPAYA,82.11184225610455
LA LIBERTAD,CHEPEN,CHEPEN,0.0
LA LIBERTAD,CHEPEN,PUEBLO NUEVO,0.0
ANCASH,RECUAY,TICAPAMPA,96.96875
LA LIBERTAD,TRUJILLO,FLORENCIA DE MORA,0.0
CAJAMARCA,CUTERVO,PIMPINGOS,7.442735042735043
APURIMAC,ANDAHUAYLAS,HUANCARAMA,84.96124031007753
MADRE DE DIOS,TAMBOPATA,TAMBOPATA,0.0
MADRE DE DIOS,MANU,FITZCARRALD,0.0
PUNO,CARABAYA,COASA,59.95101801273081
PUNO,SANDIA,LIMBANI,21.588231601028156
PUNO,SANDIA,SAN PEDRO DE PUTINA PUNCO,0.0
PUNO,CARABAYA,AYAPATA,45.15486194477791
PUNO,CARABAYA,SAN GABAN,49.47200000000001
LIMA,YAUYOS,COLONIA,64.15856890459364
LIMA,CAÑETE,SAN VICENTE DE CAÑETE,8.947001965923985
LAMBAYEQUE,CHICLAYO,REQUE,0.0
AREQUIPA,CONDESUYOS,CAYARANI,90.9922385620915
AREQUIPA,CONDESUYOS,CHICHAS,53.56522242817424
AREQUIPA,CONDESUYOS,RIO GRANDE,70.36263736263737
PIURA,MORROPON,SANTA CATALINA DE MOSSA,5.0245098039215685
PUNO,SAN ROMAN,CARACOTO,87.57543103448276
PUNO,HUANCANE,INCHUPALLA,95.68
AMAZONAS,RODRIGUEZ DE MENDOZA,SANTA ROSA,0.0
AMAZONAS,CHACHAPOYAS,LEVANTO,90.0594362745098
PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,96.47858725079989
PASCO,OXAPAMPA,CHONTABAMBA,70.99509803921569
PASCO,OXAPAMPA,PALCAZU,0.0
PASCO,PASCO,HUACHON,93.84359258943056
APURIMAC,ANDAHUAYLAS,JOSE MARIA ARGUEDAS,99.31506849315069
LA LIBERTAD,SANTIAGO DE CHUCO,QUIRUVILCA,95.08486654573724
LIMA,CANTA,HUAMANTANGA,51.453868833597014
LIMA,CANTA,SAN BUENAVENTURA,88.75802907369845
LIMA,CANTA,SANTA ROSA DE QUIVES,19.550898203592816
LA LIBERTAD,PATAZ,PARCOY,82.4890829694323
LA LIBERTAD,PATAZ,PIAS,81.43249999999999
LA LIBERTAD,PATAZ,SANTIAGO DE CHALLAS,81.50701252723312
LA LIBERTAD,PATAZ,TAURIJA,79.8673772261198
AMAZONAS,BONGARA,YAMBRASBAMBA,27.091836734693878
AMAZONAS,UTCUBAMBA,YAMON,6.170423309510721
AREQUIPA,CASTILLA,ANDAGUA,83.72286068046667
AREQUIPA,CASTILLA,CHOCO,34.322055545234996
LIMA,LIMA,SANTA MARIA DE HUACHIPA /1,54.54545454545453
