NOMBDEP,NOMBPROV,NOMBDIST,MES,TEMP_MAX,Clasificacion_Climatica,TIZON_PROMEDIO,TEMP_MIN,PRECIPITACION,UBIGEO,NEVADA,EROSION_PROMEDIO
ANCASH,CASMA,BUENA VISTA ALTA,ABRIL,28.095147940149097,Erido con deficiencia de humedad en todas las estaciones del aoo. Templado.,0.7019562715765247,18.072158349199725,3.4858110713685764,20802,0.0,3.847769075031785
ANCASH,CASMA,CASMA,ABRIL,30.33406852366785,Erido con deficiencia de humedad en todas las estaciones del aoo. Templado.,0.5531451201631925,18.501264483642935,2.6284283955417065,20801,0.0,1.1593746779390282
ANCASH,CASMA,COMANDANTE NOEL,ABRIL,30.46164861652874,Erido con deficiencia de humedad en todas las estaciones del aoo. Templado.,0.0,19.0598979801974,2.5,20803,0.0,0.7432431972147779
ANCASH,CASMA,YAUTAN,ABRIL,26.87370696293562,Erido con deficiencia de humedad en todas las estaciones del aoo. Templado.,20.27651874703369,16.222121422770535,5.884573528397066,20804,3.5,5.089131345311691
ANCASH,CORONGO,ACO,ABRIL,18.6195751026064,Lluvioso con oto,90.01998081841433,6.027809937728036,64.01128121950042,20902,0.0,57.12658903266676
ANCASH,CORONGO,BAMBAS,ABRIL,21.480996752199207,Semiseco con invierno seco. Templado.,65.39451058201058,10.42688605559365,33.32269795793907,20903,3.5,45.67513442467921
ANCASH,CORONGO,CORONGO,ABRIL,19.342941360841863,Lluvioso con oto,86.08951914098974,7.301192100645126,54.217645897560594,20901,3.5,57.57805466074227
ANCASH,CORONGO,CUSCA,ABRIL,18.728155440739656,Lluvioso con oto,94.6577809798271,5.419948938149117,83.97847425863516,20904,3.5,94.89991090746244
ANCASH,CORONGO,LA PAMPA,ABRIL,23.472555215998337,Semi)rido con invierno seco. Templado.,42.57161955691368,12.076904415207402,43.62267151323624,20905,3.5,74.16906440030415
ANCASH,CORONGO,YANAC,ABRIL,19.86163074567772,Lluvioso con oto,49.64957264957265,7.228989603812995,53.05847515052969,20906,3.5,88.02671296994579
ANCASH,CORONGO,YUPAN,ABRIL,23.251855881800783,Semiseco con invierno seco. Templado.,67.58221187025535,12.293705703333682,34.7980110874576,20907,0.0,72.12576587715512
ANCASH,HUARAZ,COCHABAMBA,ABRIL,19.45004793294204,Semiseco con invierno seco. Templado.,64.15929203539824,6.955724573233518,26.26859302083696,20102,0.0,35.29973845290978
ANCASH,HUARAZ,COLCABAMBA,ABRIL,21.91264500905072,Semiseco con invierno seco. Templado.,54.52116212338594,10.283296502476915,34.203413257649075,20103,0.0,22.60127079598368
ANCASH,HUARAZ,HUANCHAY,ABRIL,19.693963291322675,Lluvioso con oto,67.05714285714285,9.311966842756403,32.229447197647886,20104,3.5,24.549408750944803
ANCASH,HUARAZ,HUARAZ,ABRIL,16.574007207103524,Lluvioso con oto,88.81550991501416,3.194184751156184,97.44111912228804,20101,3.5,73.59354275343796
ANCASH,HUARAZ,INDEPENDENCIA,ABRIL,16.590250971432667,Lluvioso con oto,90.82589285714286,3.4357624126534354,92.15183506078417,20105,3.5,77.21032784759497
ANCASH,HUARAZ,JANGAS,ABRIL,18.12432725544143,Lluvioso con oto,91.81410256410255,5.061335428879085,70.57266570724603,20106,0.0,51.55543751357345
ANCASH,HUARAZ,LA LIBERTAD,ABRIL,16.246408014256982,Lluvioso con oto,85.26428571428572,5.736192842458521,65.97267288872408,20107,3.5,51.59260723294231
ANCASH,HUARAZ,OLLEROS,ABRIL,15.450217090826284,Lluvioso con oto,96.85505319148936,1.928770485035852,99.57769188761438,20108,0.0,70.10340730380321
ANCASH,HUARAZ,PAMPAS GRANDE,ABRIL,23.619483938042297,Erido con deficiencia de humedad en todas las estaciones del aoo. Templado.,33.72923116615067,12.280088656435792,17.485126583110304,20109,3.5,10.705283768248227
ANCASH,HUARAZ,PARIACOTO,ABRIL,19.017769087076303,Semiseco con invierno seco. Templado.,56.36968085106383,6.701436428417238,37.02408901222843,20110,0.0,27.350109386433346
ANCASH,HUARAZ,PIRA,ABRIL,16.359249653297894,Lluvioso con oto,84.05251937984497,4.386697307998912,62.22333211260542,20111,0.0,62.61862756279675
ANCASH,HUARAZ,TARICA,ABRIL,15.962685595315572,Muy lluvioso con humedad abundante todas las estaciones del a䰬o. Fr䓊o.,96.06958762886596,3.018715002442459,77.88583616376962,20112,3.5,70.4028297925356
ANCASH,HUARI,ANRA,ABRIL,16.769718724162765,Muy lluvioso con humedad abundante todas las estaciones del a䰬o. Fr䓊o.,93.78793532338308,4.9669943955680935,87.20330475030416,21002,3.5,57.74804792017714
ANCASH,HUARI,CAJAY,ABRIL,16.35125084497386,Lluvioso con oto,93.9375,3.7841894390036632,86.95903378693859,21003,0.0,66.81326946967333
ANCASH,HUARI,CHAVIN DE HUANTAR,ABRIL,15.139393094391329,Lluvioso con oto,97.55387931034484,1.1647326206510826,96.55686949032744,21004,3.5,69.27092613054393
ANCASH,HUARI,HUACACHI,ABRIL,16.603247104391798,Muy lluvioso con humedad abundante todas las estaciones del a䰬o. Fr䓊o.,92.4911971830986,4.485369858606006,88.8014239990701,21005,3.5,52.31664591574368
ANCASH,HUARI,HUACCHIS,ABRIL,17.764251606817083,Muy lluvioso con humedad abundante todas las estaciones del a䰬o. Fr䓊o.,91.07421875,5.821528094778865,96.3371874475972,21006,3.5,59.89539654789566
ANCASH,HUARI,HUACHIS,ABRIL,17.285788480238818,Lluvioso con oto,96.90524193548386,4.300470784937291,78.47898587474415,21007,0.0,65.20472534106254
ANCASH,HUARI,HUANTAR,ABRIL,15.779139732005651,Lluvioso con oto,86.33861940298507,2.24613791969802,84.00165315814614,21008,3.5,85.10537483510615
ANCASH,HUARI,HUARI,ABRIL,15.890671828226408,Lluvioso con oto,58.6685606060606,2.9594271232577967,83.11898869796794,21001,3.5,81.05118190276688
ANCASH,HUARI,MASIN,ABRIL,18.44315056164801,Lluvioso con oto,86.5625,6.482191719349687,69.08188450807857,21009,0.0,80.80252825339561
ANCASH,HUARI,PAUCAS,ABRIL,18.100489679291893,Muy lluvioso con humedad abundante todas las estaciones del a䰬o. Fr䓊o.,90.4673132183908,6.640728311152866,87.10429577001716,21010,3.5,51.117235662477256
ANCASH,HUARI,PONTO,ABRIL,17.280761059049354,Lluvioso con oto,91.4094387755102,5.114915438858426,79.79450624604911,21011,0.0,58.85817288956867
ANCASH,HUARI,RAHUAPAMPA,ABRIL,20.94063592474672,Semiseco con humedad abundante todas las estaciones del a,37.56944444444445,8.984585720254993,65.0,21012,0.0,84.0811270270664
ANCASH,HUARI,RAPAYAN,ABRIL,16.622231416135136,Muy lluvioso con humedad abundante todas las estaciones del a䰬o. Fr䓊o.,93.03046218487395,4.72155620194267,94.844191728476,21013,3.5,46.77705635857771
ANCASH,HUARI,SAN MARCOS,ABRIL,15.254950273314128,Lluvioso con oto,85.98562906724513,1.7247445033014348,96.02391352057629,21014,0.0,40.17631166212444
ANCASH,HUARI,SAN PEDRO DE CHANA,ABRIL,15.92142309602478,Lluvioso con oto,99.43229166666669,2.963355887857196,92.2504840175257,21015,0.0,34.89711354197615
ANCASH,HUARI,UCO,ABRIL,19.16478619006599,Lluvioso con humedad abundante todas las estaciones del a,81.71220930232558,7.848703689850449,75.79927196552491,21016,0.0,48.17502395667136
ANCASH,HUARMEY,COCHAPETI,ABRIL,19.89447764334841,Semi)rido con invierno seco. Templado.,65.02880658436214,10.623601883577722,28.9555101126006,21102,0.0,35.35789881835084
ANCASH,HUARMEY,CULEBRAS,ABRIL,29.38096495037245,Erido con deficiencia de humedad en todas las estaciones del aoo. Templado.,0.5758157389635317,19.072251218313127,2.6896928066214345,21103,0.0,1.3456591527791204
ANCASH,HUARMEY,HUARMEY,ABRIL,27.795174803753227,Erido con deficiencia de humedad en todas las estaciones del aoo. Templado.,0.4064137616769195,17.69192039542607,4.334238482098154,21101,0.0,1.9765726076008532
ANCASH,HUARMEY,HUAYAN,ABRIL,21.153321098640895,Semi)rido con invierno seco. Templado.,48.52173913043478,11.952503199380336,25.21090696005525,21104,0.0,24.37670950719449
ANCASH,HUARMEY,MALVAS,ABRIL,17.355320826522608,Lluvioso con oto,69.54257246376812,7.969508384582318,42.41693313686621,21105,0.0,42.46183387651401
ANCASH,HUAYLAS,CARAZ,ABRIL,17.91443445214195,Lluvioso con oto,82.0320351758794,5.567578699657183,48.66168381378671,21201,3.5,81.77165061159212
ANCASH,HUAYLAS,HUALLANCA,ABRIL,23.1808925076026,Semiseco con invierno seco. Templado.,31.90159082500925,11.547154487553344,40.65047046339394,21202,3.5,79.46394218556765
ANCASH,HUAYLAS,HUATA,ABRIL,18.8315412981181,Lluvioso con oto,69.76973684210526,6.737754184603933,43.397800517806914,21203,3.5,85.85226784325826
ANCASH,HUAYLAS,HUAYLAS,ABRIL,19.566989950862183,Semiseco con invierno seco. Templado.,55.41666666666667,7.4980778583492995,52.12373904450171,21204,3.5,63.98006252267737
ANCASH,HUAYLAS,MATO,ABRIL,18.95133904228368,Lluvioso con oto,60.70740365111563,6.8731142507903416,51.60779500453244,21205,3.5,76.02136568839973
ANCASH,HUAYLAS,PAMPAROMAS,ABRIL,17.87197719820959,Lluvioso con oto,48.52053140096618,6.171326591552947,36.682375248674354,21206,3.5,35.574491084519074
ANCASH,HUAYLAS,PUEBLO LIBRE,ABRIL,18.647628639560025,Lluvioso con oto,74.48826058201058,6.367631182148657,47.04434760268019,21207,3.5,66.01818873447307
ANCASH,HUAYLAS,SANTA CRUZ,ABRIL,16.3576903577039,Muy lluvioso con humedad abundante todas las estaciones del a䰬o. Fr䓊o.,84.22882252215955,3.860929794999242,63.38432260799634,21208,3.5,71.16028231361274
ANCASH,HUAYLAS,SANTO TORIBIO,ABRIL,17.14467571857694,Lluvioso con oto,51.59768907563026,5.064195294326522,63.701452152143375,21209,3.5,61.70412605386006
ANCASH,HUAYLAS,YURACMARCA,ABRIL,17.762233995526955,Lluvioso con oto,80.06006514447886,5.118491444209244,76.58145117696142,21210,3.5,99.05418119475392
ANCASH,MARISCAL LUZURIAGA,CASCA,ABRIL,20.4667490027452,Lluvioso con oto,97.73790322580643,8.247408125034227,76.26063108602033,21302,0.0,123.13174305975738
ANCASH,MARISCAL LUZURIAGA,ELEAZAR GUZMAN BARRON,ABRIL,21.43023304680761,Lluvioso con oto,88.08531746031746,10.44041043486729,65.0,21303,0.0,84.67464879343457
ANCASH,MARISCAL LUZURIAGA,FIDEL OLIVAS ESCUDERO,ABRIL,20.89881275309944,Lluvioso con oto,83.51207386363636,9.44759407057439,71.4228091065933,21304,0.0,94.82245873298773
ANCASH,MARISCAL LUZURIAGA,LLAMA,ABRIL,21.152028568362017,Lluvioso con oto,91.82371794871796,10.04046704856291,65.0,21305,0.0,106.30928830541676
ANCASH,MARISCAL LUZURIAGA,LLUMPA,ABRIL,19.144670339975224,Lluvioso con oto,83.625,6.955940095103372,90.8152366785259,21306,0.0,92.19481361265056
ANCASH,MARISCAL LUZURIAGA,LUCMA,ABRIL,19.214259800958068,Lluvioso con oto,89.033203125,6.736618478159139,86.80502688601642,21307,0.0,112.92551893403753
ANCASH,MARISCAL LUZURIAGA,MUSGA,ABRIL,20.90094678171693,Lluvioso con oto,92.8169191919192,9.264924330607656,65.0,21308,0.0,131.5271216947215
ANCASH,MARISCAL LUZURIAGA,PISCOBAMBA,ABRIL,20.90966194417503,Lluvioso con oto,86.09615384615385,8.995967777360404,65.0,21301,0.0,120.54641279337172
ANCASH,OCROS,ACAS,ABRIL,20.4557664334788,Semi)rido con invierno seco. Templado.,49.11397780962999,10.432160442742628,23.42252183448785,21402,3.5,42.43813914557066
ANCASH,OCROS,CAJAMARQUILLA,ABRIL,15.197430606264488,Lluvioso con oto,91.19101731601732,2.67271308034323,54.92705296747547,21403,3.5,45.26909097461451
ANCASH,OCROS,CARHUAPAMPA,ABRIL,20.75550191396537,Semi)rido con invierno seco. Templado.,36.84298655889565,10.519573974658082,33.41812247510094,21404,3.5,68.41355348912533
ANCASH,OCROS,COCHAS,ABRIL,24.78224761057198,Erido con deficiencia de humedad en todas las estaciones del aoo. Templado.,18.027859237536656,16.558176633395185,5.207027054511277,21405,0.0,12.832234432049717
ANCASH,OCROS,CONGAS,ABRIL,15.860764934628918,Lluvioso con invierno seco. Freo.,88.36420722135009,3.2099969978399527,37.27508401600938,21406,3.5,44.14453365083784
ANCASH,OCROS,LLIPA,ABRIL,18.30937702616734,Semi)rido con invierno seco. Templado.,53.13227513227514,6.676404015938909,42.95847122638874,21407,3.5,52.4226461925204
ANCASH,OCROS,OCROS,ABRIL,15.32669611353561,Lluvioso con oto,83.06303669008587,3.3619454298551696,42.994824349846056,21401,0.0,42.893486662221086
ANCASH,OCROS,SAN CRISTOBAL DE RAJAN,ABRIL,17.33596246205055,Lluvioso con oto,56.70026525198939,5.966981872739051,42.70637969191654,21408,3.5,90.55675000791446
ANCASH,OCROS,SAN PEDRO,ABRIL,24.43907533846278,Erido con deficiencia de humedad en todas las estaciones del aoo. Templado.,11.14921524944304,14.77987880241418,8.321991133261097,21409,0.0,7.849848456463342
ANCASH,OCROS,SANTIAGO DE CHILCAS,ABRIL,16.595061437958524,Lluvioso con oto,80.40066512434933,5.331369137740466,33.9930814183025,21410,3.5,37.89483518517184
ANCASH,PALLASCA,BOLOGNESI,ABRIL,21.851684818457414,Semiseco con invierno seco. Templado.,64.65174129353234,11.161571214194174,37.4569315445403,21502,0.0,74.46012763236355
ANCASH,PALLASCA,CABANA,ABRIL,16.596416485443523,Lluvioso con oto,91.93326271186442,4.77166278163401,80.29486729909777,21501,3.5,86.57217678005121
ANCASH,PALLASCA,CONCHUCOS,ABRIL,17.19251621370628,Lluvioso con oto,90.91123949579833,5.011930425815679,98.23148892993,21503,3.5,87.69297321987209
ANCASH,PALLASCA,HUACASCHUQUE,ABRIL,18.475580283608544,Lluvioso con oto,94.20454545454548,7.421797077032223,64.9793445227763,21504,0.0,69.05188131057996
ANCASH,PALLASCA,HUANDOVAL,ABRIL,16.587527738861297,Lluvioso con oto,93.19972826086956,4.931886901348405,79.0379119592159,21505,0.0,86.10152073705761
ANCASH,PALLASCA,LACABAMBA,ABRIL,17.199291942777133,Lluvioso con oto,90.82932692307692,5.248442569665416,90.93270986013287,21506,0.0,83.3569205454933
ANCASH,PALLASCA,LLAPO,ABRIL,18.37451545953743,Lluvioso con oto,90.5400641025641,6.834945426582217,42.79505694342172,21507,3.5,110.33951537565612
ANCASH,PALLASCA,PALLASCA,ABRIL,20.324318861752595,Semiseco con invierno seco. Templado.,71.16071428571429,9.169454658460994,56.29156012288409,21508,0.0,68.59166084257532
ANCASH,PALLASCA,PAMPAS,ABRIL,16.578238622666333,Lluvioso con oto,88.97038567493112,4.90042133495581,107.61610465522476,21509,0.0,85.11326187557351
ANCASH,PALLASCA,SANTA ROSA,ABRIL,23.60982640688684,Semiseco con invierno seco. Templado.,35.43312324929972,13.190700927320297,23.34584791035737,21510,0.0,47.00281581989411
ANCASH,PALLASCA,TAUCA,ABRIL,20.142490688960383,Lluvioso con oto,58.01957831325301,9.097592117196472,44.81842564977811,21511,3.5,65.38884867795196
ANCASH,POMABAMBA,HUAYLLAN,ABRIL,19.655718516013053,Lluvioso con oto,88.37328767123287,7.179814792793476,86.45261968253772,21602,0.0,92.0871306349205
ANCASH,POMABAMBA,PAROBAMBA,ABRIL,21.93545378567793,Lluvioso con oto,82.0081227436823,10.060500433129642,74.54311024554039,21603,0.0,91.87732262180587
ANCASH,POMABAMBA,POMABAMBA,ABRIL,19.5624791476957,Lluvioso con oto,94.39964157706092,6.83324597125843,99.41539239590703,21601,3.5,73.53949844543925
ANCASH,POMABAMBA,QUINUABAMBA,ABRIL,21.637339321084227,Lluvioso con oto,81.81301652892562,9.828474609198787,78.45698723994296,21604,0.0,93.55105153772578
ANCASH,RECUAY,CATAC,ABRIL,15.065328236367996,Lluvioso con oto,97.17222884386176,1.8483676475679367,86.2654051053953,21702,3.5,52.56843121124191
ANCASH,RECUAY,COTAPARACO,ABRIL,14.52176072200844,Lluvioso con oto,96.25173611111111,3.0678948508039667,62.458484171227205,21703,0.0,44.71466089335631
ANCASH,RECUAY,HUAYLLAPAMPA,ABRIL,17.11106616747737,Semiseco con invierno seco. Templado.,81.84305555555557,4.828602776358412,45.97735163475852,21704,0.0,56.02723822791668
ANCASH,RECUAY,LLACLLIN,ABRIL,20.16611848515461,Semiseco con invierno seco. Templado.,54.5,7.964039990218625,32.70148445887043,21705,0.0,33.4776615578481
ANCASH,RECUAY,MARCA,ABRIL,17.063650126868737,Lluvioso con oto,83.13527777777777,4.447061312381544,54.12310289840119,21706,0.0,54.33720671269656
ANCASH,RECUAY,PAMPAS CHICO,ABRIL,15.544282250431465,Lluvioso con oto,96.19670542635656,3.0747412207953477,65.0,21707,0.0,58.41811742910018
ANCASH,RECUAY,PARARIN,ABRIL,20.989307497200237,Semiseco con invierno seco. Templado.,34.67588325652842,9.137554849482596,26.927930454707408,21708,0.0,18.936275940819872
ANCASH,RECUAY,RECUAY,ABRIL,17.90931815271338,Lluvioso con oto,95.8892276422764,3.90633192144718,99.09048224643804,21701,0.0,52.40271283463355
ANCASH,RECUAY,TAPACOCHA,ABRIL,15.07915715518864,Lluvioso con oto,84.47199453551912,3.259727561017981,55.36432664674466,21709,0.0,39.84109802220562
ANCASH,RECUAY,TICAPAMPA,ABRIL,16.527509311212004,Lluvioso con oto,96.96875,2.815645471056496,96.72682148903868,21710,0.0,58.07512425479337
ANCASH,SANTA,CACERES DEL PERU,ABRIL,20.331559592850592,Semi)rido con invierno seco. Templado.,51.61092388344226,9.385948183986542,31.092957244124676,21802,0.0,39.15197878079424
ANCASH,SANTA,CHIMBOTE,ABRIL,28.274115202629897,Erido con deficiencia de humedad en todas las estaciones del aoo. Templado.,3.587347782798499,18.565675587665535,3.9797869581053353,21801,0.0,5.368065174905271
ANCASH,SANTA,COISHCO,ABRIL,29.60887035027115,Erido con deficiencia de humedad en todas las estaciones del aoo. Templado.,0.0,19.356700040154635,2.5,21803,0.0,0.2895921813406152
ANCASH,SANTA,MACATE,ABRIL,21.690790368344345,Semi)rido con invierno seco. Templado.,39.95400629387558,10.688467508039937,30.16923811702591,21804,3.5,70.48845781057
ANCASH,SANTA,MORO,ABRIL,26.95482678799693,Erido con deficiencia de humedad en todas las estaciones del aoo. Templado.,2.005279680365297,17.180458297752793,6.001343847346824,21805,0.0,6.8019168456105925
ANCASH,SANTA,NEPEÑA,ABRIL,29.336203076849248,Erido con deficiencia de humedad en todas las estaciones del aoo. Templado.,,19.061438114790697,2.6302271133255544,21806,0.0,0.8989780716561084
ANCASH,SANTA,NUEVO CHIMBOTE,ABRIL,29.953418146021136,Erido con deficiencia de humedad en todas las estaciones del aoo. Templado.,13.621394669587442,18.864155408402723,2.5,21809,0.0,0.7328952508986503
ANCASH,SANTA,SAMANCO,ABRIL,30.040199024920188,Erido con deficiencia de humedad en todas las estaciones del aoo. Templado.,18.22969696969697,18.512500357310028,2.5000000000000004,21807,0.0,0.4602073277867295
ANCASH,SANTA,SANTA,ABRIL,29.94278589777034,Erido con deficiencia de humedad en todas las estaciones del aoo. Templado.,0.0,19.673191690331794,2.5,21808,0.0,0.5838047537670717
ANCASH,SIHUAS,ACOBAMBA,ABRIL,21.740247541117068,Lluvioso con oto,69.0625,9.978996693487897,78.60125724159764,21902,0.0,90.60579978760246
ANCASH,SIHUAS,ALFONSO UGARTE,ABRIL,21.49653762094248,Lluvioso con oto,70.37647058823529,9.073465511170314,86.19221766761937,21903,0.0,84.4040236194894
ANCASH,SIHUAS,CASHAPAMPA,ABRIL,23.06270839464118,Lluvioso con oto,93.16885964912282,8.538194831768697,99.71566885283464,21904,0.0,78.22528928226919
ANCASH,SIHUAS,CHINGALPO,ABRIL,18.765326125292017,Lluvioso con oto,86.8627450980392,6.118277759127084,97.2844112034173,21905,0.0,70.49250507195514
ANCASH,SIHUAS,HUAYLLABAMBA,ABRIL,21.3536557281944,Lluvioso con oto,83.21391552215599,8.46828123149282,85.35961952818666,21906,0.0,75.78755289618252
ANCASH,SIHUAS,QUICHES,ABRIL,22.32045349039891,Lluvioso con oto,74.50502152080344,10.293371568309851,85.68226844994726,21907,0.0,80.00330310398937
ANCASH,SIHUAS,RAGASH,ABRIL,19.544906868199817,Lluvioso con oto,97.65980113636364,5.848461579091308,100.0,21908,0.0,65.84429763297524
ANCASH,SIHUAS,SAN JUAN,ABRIL,21.401709711096853,Lluvioso con oto,92.13299418604652,7.678137168620587,97.20717535609018,21909,0.0,100.41035381711598
ANCASH,SIHUAS,SICSIBAMBA,ABRIL,22.595775971867173,Lluvioso con oto,84.32898009950249,9.864064542654386,81.73639965763222,21910,0.0,79.9919487799861
ANCASH,SIHUAS,SIHUAS,ABRIL,24.188084851863888,Lluvioso con oto,87.70045045045046,9.982886780369332,96.44453226807128,21901,0.0,104.6057563308443
ANCASH,YUNGAY,CASCAPARA,ABRIL,16.0301953362344,Lluvioso con oto,73.68656015037593,3.7334613112354056,49.427828175708456,22002,3.5,30.28827098908128
ANCASH,YUNGAY,MANCOS,ABRIL,18.931577922245783,Lluvioso con oto,86.7140522875817,6.679969131817899,52.674543088066144,22003,3.5,113.32126609056142
ANCASH,YUNGAY,MATACOTO,ABRIL,20.401263796123857,Semiseco con oto,62.62291666666667,8.174503699363534,44.98076971858394,22004,0.0,42.83891205092524
ANCASH,YUNGAY,QUILLO,ABRIL,18.943927369814997,Semiseco con invierno seco. Templado.,60.08539603960395,7.321515548331189,27.54054099561892,22005,3.5,31.9662491518422
ANCASH,YUNGAY,RANRAHIRCA,ABRIL,20.601514685883096,Semiseco con oto,83.69078947368422,8.145222057742835,40.28160646702872,22006,0.0,123.42400201320169
ANCASH,YUNGAY,SHUPLUY,ABRIL,16.010099763433004,Lluvioso con oto,76.18033459078235,3.4593050667035463,50.05555500961315,22007,3.5,38.70501415709144
ANCASH,YUNGAY,YANAMA,ABRIL,16.534942809986905,Lluvioso con oto,94.74893162393164,3.9288915226829904,94.55157041065584,22008,3.5,92.29478076582907
ANCASH,YUNGAY,YUNGAY,ABRIL,16.173260197508306,Lluvioso con oto,88.44101307189541,3.716638374697375,62.79786252938336,22001,3.5,64.59819161335184
APURIMAC,ABANCAY,ABANCAY,ABRIL,18.9555303539414,Lluvioso con oto,85.32352941176471,6.3875503751436975,35.05447184032635,30101,3.5,66.94331211117635
APURIMAC,ABANCAY,CHACOCHE,ABRIL,17.13579063735817,Lluvioso con oto,88.11545072574485,3.361542706072353,69.77367947575756,30102,0.0,100.92205970782064
APURIMAC,ABANCAY,CIRCA,ABRIL,17.14168006387014,Lluvioso con oto,95.51352885787084,3.4448882885579937,61.88544476016011,30103,0.0,96.76937874531328
APURIMAC,ABANCAY,CURAHUASI,ABRIL,18.65092643653778,Lluvioso con oto,82.40045879075865,6.170493990302773,49.28799739557991,30104,0.0,78.85509489820349
APURIMAC,ABANCAY,HUANIPACA,ABRIL,20.41720076616829,Semiseco con invierno seco. Templado.,76.0700519524049,7.868480447089697,40.97612630842353,30105,3.5,76.82270350708674
APURIMAC,ABANCAY,LAMBRAMA,ABRIL,17.556784120824396,Lluvioso con oto,83.51086076632488,4.221604241395755,39.836337579649104,30106,0.0,91.12740320198373
APURIMAC,ABANCAY,PICHIRHUA,ABRIL,19.150022196909003,Semiseco con invierno seco. Templado.,88.3423202614379,6.361232154766573,63.22067608142163,30107,0.0,69.503477175452
APURIMAC,ABANCAY,SAN PEDRO DE CACHORA,ABRIL,20.11323388004959,Semiseco con oto,86.16493656286045,8.306636708554807,41.3064449006301,30108,0.0,106.95258535232638
APURIMAC,ABANCAY,TAMBURCO,ABRIL,17.41400374324553,Lluvioso con oto,91.6042780748663,4.937344644039282,37.95096582188793,30109,0.0,66.54446325180973
APURIMAC,ANDAHUAYLAS,ANDAHUAYLAS,ABRIL,17.65680172815071,Lluvioso con oto,94.18938307030128,3.83256464077969,57.82064260239157,30201,0.0,77.45828178518856
APURIMAC,ANDAHUAYLAS,ANDARAPA,ABRIL,21.48810174051625,Semiseco con invierno seco. Templado.,37.79728282041293,8.979014722131655,35.0,30202,0.0,92.79547999032889
APURIMAC,ANDAHUAYLAS,CHIARA,ABRIL,18.19828978416763,Lluvioso con oto,94.66323529411764,3.4433139853591768,95.94797889861373,30203,0.0,59.7874157695534
APURIMAC,ANDAHUAYLAS,HUANCARAMA,ABRIL,19.82959843881223,Semiseco con humedad abundante todas las estaciones del a,84.96124031007753,6.964817845157106,49.73265659637306,30204,0.0,90.10296380311692
APURIMAC,ANDAHUAYLAS,HUANCARAY,ABRIL,18.35726764541957,Lluvioso con oto,88.9302269820972,4.392439937964137,77.05080632035384,30205,0.0,92.53014138223752
APURIMAC,ANDAHUAYLAS,HUAYANA,ABRIL,18.2970919505913,Lluvioso con oto,95.85443037974684,3.718991326478242,58.422860244502736,30206,0.0,64.38652993462046
APURIMAC,ANDAHUAYLAS,JOSE MARIA ARGUEDAS,ABRIL,16.41876265963522,Lluvioso con oto,99.31506849315068,2.4851458031961537,77.33853851304825,30220,0.0,59.152759028268406
APURIMAC,ANDAHUAYLAS,KAQUIABAMBA,ABRIL,21.304724073218896,Semiseco con invierno seco. Templado.,28.87564641241112,8.553308897947975,35.0,30219,0.0,109.72057323868609
APURIMAC,ANDAHUAYLAS,KISHUARA,ABRIL,17.60005996646395,Lluvioso con oto,93.58412798713236,4.34341213690773,66.02466179313308,30207,0.0,56.24202467875509
APURIMAC,ANDAHUAYLAS,PACOBAMBA,ABRIL,21.38564327016263,Semiseco con invierno seco. Templado.,85.8985429033999,8.682685116491724,36.44164564258423,30208,3.5,100.49364653082507
APURIMAC,ANDAHUAYLAS,PACUCHA,ABRIL,18.954754943582454,Semiseco con humedad abundante todas las estaciones del a,91.18044515103338,5.871317703682787,38.01893654506777,30209,0.0,88.81895231938982
APURIMAC,ANDAHUAYLAS,PAMPACHIRI,ABRIL,17.162999110098983,Lluvioso con oto,70.8261201629328,2.4284093463435155,37.161981884626414,30210,3.5,42.108509904328415
APURIMAC,ANDAHUAYLAS,POMACOCHA,ABRIL,17.327040552673193,Lluvioso con oto,95.55759803921568,3.05031744031367,54.22029896808998,30211,0.0,33.424545582656386
APURIMAC,ANDAHUAYLAS,SAN ANTONIO DE CACHI,ABRIL,19.89256231509298,Lluvioso con oto,90.17090620031796,5.83723546669547,79.55040350207727,30212,0.0,108.51163621308343
APURIMAC,ANDAHUAYLAS,SAN JERONIMO,ABRIL,16.488560484351474,Lluvioso con oto,96.845694799659,2.882852621120902,68.3251024571581,30213,0.0,70.78515009882155
APURIMAC,ANDAHUAYLAS,SAN MIGUEL DE CHACCRAMPA,ABRIL,19.14763142176031,Lluvioso con oto,97.21746575342466,5.023951965205704,60.85007141406761,30214,0.0,103.52648561749716
APURIMAC,ANDAHUAYLAS,SANTA MARIA DE CHICMO,ABRIL,17.69463958701185,Lluvioso con oto,94.31985294117646,3.949227867617023,64.81437615231575,30215,0.0,56.45933640690209
APURIMAC,ANDAHUAYLAS,TALAVERA,ABRIL,19.1960793070048,Semiseco con humedad abundante todas las estaciones del a,87.6880013368984,6.064130218197985,44.198482971550206,30216,0.0,110.39694476873257
APURIMAC,ANDAHUAYLAS,TUMAY HUARACA,ABRIL,16.712387041434607,Lluvioso con oto,97.76715039577836,2.200349296830237,71.17886184098415,30217,0.0,33.46645679137101
APURIMAC,ANDAHUAYLAS,TURPO,ABRIL,17.59879809138743,Lluvioso con oto,98.41299019607844,3.731275605169897,70.6832984932838,30218,0.0,92.61254090622002
APURIMAC,ANTABAMBA,ANTABAMBA,ABRIL,14.996444258971358,Lluvioso con oto,97.89169941060904,0.1436036895080381,36.70065694217416,30301,3.5,50.38316222331969
